"","Date","Team","Opp","BO","Pos","G","AB","PA","H","X1B","X2B","X3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB.","K.","BB.K","AVG.1","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC.","GB.FB","LD.","GB.","FB.","IFFB.","HR.FB","IFH.","BUH.","Pull.","Cent.","Oppo.","Soft.","Med.","Hard.","GB","FB","LD","IFFB","IFH","BU","BUH","Balls","Strikes","Pitches","WPA","X.WPA","X.WPA.1","RE24","REW","pLI","phLI","PH","WPA.LI","Clutch","FB..1","FBv","SL.","SLv","CT.","CTv","CB.","CBv","CH.","CHv","SF.","SFv","KN.","KNv","XX.","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB.C","wSL.C","wCT.C","wCB.C","wCH.C","wSF.C","wKN.C","O.Swing.","Z.Swing.","Swing.","O.Contact.","Z.Contact.","Contact.","Zone.","F.Strike.","SwStr.","vFA","vFT","vFC","vFS","vFO","vSI","vSL","vCU","vKC","vEP","vCH","vSC","vKN","FA.X","FT.X","FC.X","FS.X","FO.X","SI.X","SL.X","CU.X","KC.X","EP.X","CH.X","SC.X","KN.X","FA.Z","FT.Z","FC.Z","FS.Z","FO.Z","SI.Z","SL.Z","CU.Z","KC.Z","EP.Z","CH.Z","SC.Z","KN.Z","O.Swing..1","Z.Swing..1","Swing..1","O.Contact..1","Z.Contact..1","Contact..1","Zone..1","Pace","Player"
"533",2011-09-12,"NYM","WSN","4","3B",1,3,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.333,25,0,1,0.333,0.5,0.333,0.833,0,0.1,0.333,0,1,0.3,0.396,155,1,33.3,33.3,33.3,100,0,0,0,33.3,33.3,33.3,66.7,33.3,0,1,1,1,1,0,0,0,9,9,18,0.24,-0.04,0.28,1.05,0.11,1.92,0,0,0.05,0.08,72.2,92.5,5.6,84,0,0,5.6,80,16.7,83.7,0,0,0,0,0,0.2,0,0,0,0,0,0,1.9,3.86,0,3.74,-0.9,0,0,25,50,33.3,100,100,100,33.3,50,0,95.3,0,0,0,0,92,84.3,79.6,0,0,83.7,0,0,-4.7,0,0,0,0,6.5,6.4,4.1,0,0,9.3,0,0,8,0,0,0,0,8.6,-1.9,-3.7,0,0,6,0,0,0,75,33.3,0,100,100,44.4,20.1,"David Wright"
"534",2011-09-08,"NYM","ATL","4","3B",1,3,4,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0.333,25,25,1,0.333,0.5,0.667,1.167,0.333,2.6,0.5,0,1,0.6,0.491,220,0,50,0,50,0,0,0,0,50,0,50,50,50,0,0,1,1,0,0,0,0,12,10,22,0.03,-0.08,0.11,0.14,0.01,1.41,0,0,0.04,-0.02,54.6,91.4,18.2,84.3,0,0,0,0,27.3,84.8,0,0,0,0,0,0.5,0.1,0,0,0,0,0,4.06,1.34,0,0,0.29,0,0,35.3,50,38.1,100,100,100,19.1,0,0,90.7,0,0,0,0,93.5,84.1,0,0,0,84.7,0,0,4.3,0,0,0,0,9.4,-0.9,0,0,0,11.3,0,0,10,0,0,0,0,3.8,5.5,0,0,0,8,0,0,25,66.7,36.4,100,100,100,27.3,22.1,"David Wright"
"535",2011-08-07,"NYM","ATL","3","3B-SS",1,4,5,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,20,60,0.33,0,0.2,0,0.2,0,0.1,0,0,0,-0.7,0.139,-21,1,0,100,0,0,0,0,0,0,100,0,0,100,0,1,0,0,0,0,0,0,8,14,22,-0.07,-0.11,0.04,-0.68,-0.07,1.26,0,0,-0.08,0.02,63.6,92.6,13.6,84.7,0,0,4.6,81,18.2,85,0,0,0,0,0,-0.2,-0.1,0,-0.2,-0.3,0,0,-1.35,-1.85,0,-17.09,-7.14,0,0,25,66.7,42.9,66.7,66.7,66.7,42.9,60,13.6,91.8,0,0,0,0,93.9,84.5,81.4,0,0,85.1,0,0,4.9,0,0,0,0,8.9,-1,0.8,0,0,9.3,0,0,8.5,0,0,0,0,3.5,3,-2,0,0,6.3,0,0,25,60,40.9,66.7,66.7,66.7,45.5,18.8,"David Wright"
"536",2011-08-02,"NYM","FLA","3","3B",1,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0.1,0,0,-1,-1,0,-100,0.5,0,33.3,66.7,50,0,0,0,0,66.7,33.3,33.3,66.7,0,1,2,0,1,0,0,0,8,12,20,-0.02,-0.03,0.01,-0.44,-0.05,0.94,0,0,-0.07,0.05,70,91.2,15,83.3,0,0,0,0,15,82.7,0,0,0,0,0,-0.9,0.1,0,0,-0.2,0,0,-6.38,3.72,0,0,-6.67,0,0,40,60,45,83.3,100,88.9,25,75,5,90.7,88.5,0,0,0,0,83.1,0,0,0,84.1,0,0,6.2,-1.9,0,0,0,0,3.7,0,0,0,9.8,0,0,8.8,1.6,0,0,0,0,-3.2,0,0,0,6.8,0,0,40,50,45,100,80,88.9,50,19.9,"David Wright"
"537",2011-07-29,"NYM","@WSN","4","3B",1,4,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0.5,0.5,1,0,2.6,0.5,0,1,0.4,0.445,189,0,0,0,100,0,0,0,0,0,25,75,25,25,50,0,4,0,0,0,0,0,5,6,11,0.06,-0.01,0.07,0.69,0.08,0.53,0,0,0.02,0.1,45.5,92,45.5,84.8,0,0,0,0,9.1,84,0,0,0,0,0,0.2,0.6,0,0,-0.4,0,0,4.02,11.08,0,0,-35.47,0,0,28.6,75,45.5,100,100,100,36.4,25,0,95.9,89.8,0,0,0,92.5,84.5,0,0,0,84.2,0,0,-8.2,10.7,0,0,0,-8.2,-0.8,0,0,0,7.7,0,0,5.1,7.9,0,0,0,2.1,1.2,0,0,0,5.1,0,0,20,66.7,45.5,100,100,100,54.6,18.7,"David Wright"
"538",2010-09-06,"NYM","@WSN","4","3B",1,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,33.3,0,1,0,0.333,0,0.333,0,2.5,0,-0.4,0,-0.2,0.234,41,0,0,0,100,0,0,0,0,50,50,0,0,100,0,0,2,0,0,0,0,0,5,6,11,-0.01,-0.05,0.04,-0.33,-0.03,1.03,0,0,-0.01,0,63.6,91.3,9.1,83,0,0,18.2,75.5,9.1,86,0,0,0,0,0,0.2,-0.3,0,0,0.1,0,0,3.07,-25.89,0,-0.68,6.01,0,0,0,66.7,40,0,100,100,60,66.7,0,91.6,91,0,0,0,0,82.8,75.7,0,0,86.1,0,0,-1.1,7.8,0,0,0,0,2,6.9,0,0,12.4,0,0,8,8.2,0,0,0,0,3.5,-5.5,0,0,6.7,0,0,16.7,60,36.4,100,100,100,45.5,19.8,"David Wright"
"539",2010-06-20,"NYM","@NYY","3","3B",1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.25,0,0,0,0.25,0.25,0.25,0.5,0,5,0.25,0.2,0,-0.3,0.224,34,1,0,50,50,0,0,0,0,50,0,50,0,100,0,2,2,0,0,0,0,0,4,7,11,-0.07,-0.09,0.02,-1.19,-0.11,0.67,0,0,-0.07,-0.04,63.6,92.4,9.1,78,18.2,92,0,0,9.1,87,0,0,0,0,0,-0.3,0,-0.4,0,-0.3,0,0,-3.96,3.72,-17.81,0,-25.89,0,0,16.7,60,36.4,100,100,100,45.5,25,0,92.3,0,91.7,0,0,92.7,77.9,0,0,0,87.4,0,0,-0.6,0,1.1,0,0,8.3,-2,0,0,0,6.7,0,0,8.5,0,8.8,0,0,5.8,-1.7,0,0,0,7.3,0,0,16.7,60,36.4,100,100,100,45.5,15.1,"David Wright"
"540",2010-06-18,"NYM","@NYY","3","3B",1,4,5,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0.25,20,20,1,0.25,0.4,0.5,0.9,0.25,2.6,0.333,0,1,0.3,0.394,148,2,0,66.7,33.3,0,0,0,0,33.3,66.7,0,0,100,0,2,1,0,0,0,0,0,6,11,17,0,-0.04,0.04,-1.9,-0.17,0.39,0,0,-0.06,0.05,58.8,91.1,0,0,0,0,29.4,75.2,11.8,86.5,0,0,0,0,0,-0.1,0,0,0,-0.1,0,0,-0.63,0,0,-0.6,-4.98,0,0,20,85.7,47.1,100,66.7,75,41.2,100,11.8,91.2,0,0,0,0,89.8,84.7,75.1,0,0,87.6,0,0,-5.5,0,0,0,0,-10.8,2.3,5.2,0,0,9.6,0,0,8.6,0,0,0,0,2.9,1.5,-4.8,0,0,5.6,0,0,33.3,54.6,47.1,100,66.7,75,64.7,20.3,"David Wright"
"541",2010-04-22,"NYM","CHC","3","3B",1,4,4,1,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0.25,0,75,0,0.25,0.25,0.5,0.75,0.25,2.6,1,0,0,0,0.318,97,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,1,0,0,0,0,0,9,13,22,0.13,-0.04,0.17,0.56,0.06,0.96,0,0,0.02,0.12,66.7,90.9,23.8,81.4,0,0,0,0,9.5,85,0,0,0,0,4.6,-0.8,0.7,0,0,0.1,0,0,-5.99,13.99,0,0,6.01,0,0,50,83.3,61.1,16.7,60,36.4,33.3,50,31.8,91.5,90,0,0,0,0,81.5,0,0,0,84.5,0,0,3.1,9.7,0,0,0,0,-3.2,0,0,0,9.3,0,0,9.5,8.3,0,0,0,0,-0.5,0,0,0,5.8,0,0,25,80,50,33.3,37.5,36.4,45.5,22.2,"David Wright"
"542",2009-10-02,"NYM","HOU","3","3B",1,4,4,3,2,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0.75,0,25,0,0.75,0.75,1,1.75,0.25,6.5,1,0.2,2,1.4,0.762,391,1,33.3,33.3,33.3,0,0,0,0,33.3,66.7,0,0,33.3,66.7,1,1,1,0,0,0,0,8,11,19,0.14,-0.02,0.16,1.04,0.11,1.11,0,0,0.11,0.02,52.6,90.7,15.8,85.3,0,0,26.3,77,5.3,84,0,0,0,0,0,-0.1,-0.1,0,1.5,0,0,0,-1.19,-2.67,0,29.49,4.93,0,0,35.7,100,52.6,40,100,70,26.3,25,15.8,90.8,0,0,0,0,0,85.5,76.8,0,0,83.7,0,0,5.4,0,0,0,0,0,-0.4,-3.7,0,0,8.3,0,0,10.5,0,0,0,0,0,0,-5.7,0,0,4.7,0,0,30,77.8,52.6,66.7,71.4,70,47.4,18.7,"David Wright"
"543",2009-09-10,"NYM","FLA","3","3B",1,4,4,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0.25,0,25,0,0.25,0.25,0.25,0.5,0,2.6,0.333,0,0,-0.3,0.224,30,1,33.3,33.3,33.3,0,0,0,0,33.3,33.3,33.3,0,100,0,1,1,1,0,0,0,0,8,10,18,-0.05,-0.08,0.02,-0.46,-0.05,0.96,0,0,-0.03,-0.03,55.6,90.3,27.8,80,0,0,0,0,16.7,84.3,0,0,0,0,0,0,-0.4,0,0,0,0,0,-0.34,-7.61,0,0,0.99,0,0,14.3,40,29.4,0,100,80,58.8,50,5.6,90.8,89.2,0,0,0,0,79.9,0,0,0,84.3,0,0,3.6,-11.6,0,0,0,0,8.6,0,0,0,12.2,0,0,9.9,1.5,0,0,0,0,2.9,0,0,0,7.6,0,0,28.6,27.3,27.8,50,100,80,61.1,18.8,"David Wright"
"544",2009-08-05,"NYM","STL","3","3B",1,4,5,3,2,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0.75,20,0,1,0.75,0.8,1.5,2.3,0.75,0.1,0.667,0,3,2.4,0.904,487,1,50,25,25,0,100,0,0,25,50,25,0,75,25,1,1,2,0,0,0,0,14,9,23,0.18,0,0.19,1.76,0.19,0.3,0,0,0.16,0.45,73.9,88.2,13,83.3,4.4,87,4.4,77,4.4,82,0,0,0,0,0,1,0.6,0.3,0,0.1,0,0,5.69,19.22,25.82,-4.33,6.49,0,0,7.7,55.6,27.3,100,100,100,40.9,20,0,88.4,82.4,0,0,0,87.3,84.1,77.1,0,0,84.7,0,0,-3.7,10.7,0,0,0,-3.1,1.8,3.9,0,0,9.6,0,0,7,3.2,0,0,0,5.6,1.2,-6.2,0,0,6.5,0,0,8.3,45.5,26.1,100,100,100,47.8,20.8,"David Wright"
"545",2009-06-26,"NYM","NYY","3","3B",1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0.1,0,0,-1,-1.1,0,-100,1,0,50,50,0,0,0,0,50,50,0,0,0,100,1,1,0,0,0,0,0,6,11,17,-0.03,-0.03,0,-0.4,-0.04,0.26,0,0,-0.08,-0.03,58.8,94.4,17.7,84,0,0,0,0,23.5,88.3,0,0,0,0,0,-0.5,-0.2,0,0,-0.4,0,0,-4.98,-5.87,0,0,-10.05,0,0,33.3,62.5,47.1,0,80,50,47.1,100,23.5,92.9,0,0,0,0,0,84,0,0,0,87.2,0,0,3.6,0,0,0,0,0,-0.2,0,0,0,9.7,0,0,9,0,0,0,0,0,3.9,0,0,0,5.5,0,0,44.4,50,47.1,25,75,50,47.1,20.7,"David Wright"
"546",2009-05-29,"NYM","FLA","5","3B",1,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0.1,0,0,-1,-1.4,0,-100,0,33.3,0,66.7,0,0,0,0,66.7,33.3,0,0,33.3,66.7,0,2,1,0,0,0,0,4,17,21,-0.28,-0.28,0,-1.63,-0.17,2.07,0,0,-0.13,-0.01,45,91,50,81.8,0,0,0,0,5,84,0,0,0,0,4.8,-0.6,-0.7,0,0,-0.2,0,0,-6.43,-6.75,0,0,-22.88,0,0,62.5,75,70,40,66.7,57.1,60,80,28.6,91.3,0,0,0,0,0,81.8,0,0,0,83.9,0,0,4.7,0,0,0,0,0,5.9,0,0,0,8.4,0,0,11.9,0,0,0,0,0,2.1,0,0,0,9.3,0,0,55.6,75,66.7,40,77.8,64.3,57.1,22.6,"David Wright"
"547",2009-05-16,"NYM","@SFG","5","3B",1,5,5,3,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.6,0.6,0.8,1.4,0.2,1.6,0.6,0,2,1.2,0.61,289,1,20,40,40,0,0,0,0,20,40,40,0,80,20,2,2,1,0,0,0,0,6,10,16,0.15,0,0.15,2.08,0.23,0.85,0,0,0.1,0.07,37.5,92.2,12.5,84,12.5,88,18.8,69.3,0,0,18.8,85,0,0,0,0.5,0,0.5,0,0,0.2,0,8.67,-0.61,25.37,0.43,0,6.05,0,50,75,56.3,66.7,100,77.8,25,20,12.5,92.5,91,87.8,0,0,0,83.9,69.4,0,0,84.8,0,0,4.5,9,0.9,0,0,0,0.5,5.7,0,0,7.9,0,0,7.3,6,6.9,0,0,0,2.7,-8.2,0,0,5,0,0,50,62.5,56.3,50,100,77.8,50,27.4,"David Wright"
"548",2008-06-02,"NYM","@SFG","3","3B",1,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0,20,0,0.2,0.2,0.2,0.4,0,0.1,0.25,0,0,-0.6,0.179,0,1,50,25,25,0,0,0,0,25,25,50,25,50,25,1,1,2,0,0,0,0,4,10,14,0.04,-0.01,0.05,0.38,0.04,0.33,0,0,0.08,0.06,78.6,91.3,7.1,84,0,0,0,0,14.3,84.5,0,0,0,0,0,-0.2,0.3,0,0,0.5,0,0,-1.67,31.3,0,0,25.32,0,0,20,77.8,57.1,0,85.7,75,64.3,40,14.3,90.2,0,0,0,0,0,0,82.3,0,0,84.5,0,0,7,0,0,0,0,0,0,-2.8,0,0,9.7,0,0,8.7,0,0,0,0,0,0,-6.2,0,0,4.6,0,0,50,62.5,57.1,66.7,80,75,57.1,15.6,"David Wright"
"549",2008-04-02,"NYM","@FLA","3","3B",1,5,5,3,1,1,0,1,2,3,0,0,0,0,0,0,1,0,0,0.6,0,0,0,0.6,0.6,1.4,2,0.8,2.6,0.5,0,3,2.1,0.836,432,0.33,20,20,60,0,33.3,0,0,60,20,20,20,20,60,1,3,1,0,0,0,0,10,15,25,0.01,-0.05,0.06,2.48,0.24,0.42,0,0,0.16,-0.15,75,91,12.5,81.3,0,0,8.3,70,4.2,85,0,0,0,0,4,0.8,0.1,0,1.4,-0.8,0,0,4.29,2.63,0,71.97,-79.13,0,0,11.1,85.7,56.5,100,91.7,92.3,60.9,40,4,90.3,0,0,0,0,0,83.5,70.7,0,0,85.6,0,0,5.2,0,0,0,0,0,-1.3,7.2,0,0,3.4,0,0,7.7,0,0,0,0,0,4.2,-3.2,0,0,6.6,0,0,27.3,76.9,54.2,100,90,92.3,54.2,19.5,"David Wright"
"550",2015-06-30,"COL","@OAK","2","SS",1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,25,0,0.25,0.25,0.25,0.5,0,0.1,0.333,0,0,-0.3,0.221,18,2,0,66.7,33.3,0,0,0,0,100,0,0,33.3,66.7,0,2,1,0,0,0,0,0,8,14,22,-0.02,-0.05,0.03,-0.26,-0.03,0.66,0,0,-0.03,0.01,68.2,92.5,9.1,87.5,4.6,90,13.6,71,4.6,85,0,0,0,0,0,0,-0.1,0,0.1,-0.2,0,0,-0.28,-4.76,-4.76,4.49,-23.1,0,0,36.4,60,47.6,50,83.3,70,47.6,75,13.6,94.3,0,89.5,0,0,91.7,87.3,70.7,0,0,84.5,0,0,-3.8,0,1,0,0,-2.4,1.8,11,0,0,6.2,0,0,7.9,0,3.4,0,0,4.5,2.5,-6.2,0,0,5.9,0,0,38.5,55.6,45.5,40,100,70,40.9,25.2,"Troy Tulo"
"551",2015-05-29,"COL","@PHI","3","SS",1,4,4,4,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.5,3.5,1.5,0.1,1,0,4,3.7,1.491,891,1,0,50,50,0,100,0,0,75,25,0,0,25,75,2,2,0,0,0,0,0,2,8,10,0.23,-0.04,0.26,2.16,0.25,0.5,0,0,0.64,-0.19,60,93.3,10,82,10,91,10,78,10,86,0,0,0,0,0,3.2,0,0.5,0,-0.1,0,0,53.58,3.53,47.73,-3.66,-5.36,0,0,75,66.7,70,100,100,100,60,75,0,92.9,91.9,0,0,0,0,81.9,77.5,0,0,85.5,0,0,2.8,8.6,0,0,0,0,4.4,-5.6,0,0,7.5,0,0,9.6,7.8,0,0,0,0,-0.9,-9.7,0,0,7.7,0,0,62.5,100,70,100,100,100,20,22.2,"Troy Tulo"
"552",2015-05-25,"COL","@CIN","5","PH",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0.1,0,0,0,-0.2,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,-0.02,-0.02,0,-0.29,-0.03,0.83,0.83,1,-0.03,0,50,100.7,16.7,89,0,0,0,0,33.3,88,0,0,0,0,0,0,-0.2,0,0,0,0,0,-0.43,-21.97,0,0,-1.12,0,0,33.3,33.3,33.3,0,100,50,50,0,16.7,100.4,0,0,0,0,0,89.3,0,0,0,87.9,0,0,6.1,0,0,0,0,0,-2.2,0,0,0,7.8,0,0,9.8,0,0,0,0,0,4.5,0,0,0,7.5,0,0,25,50,33.3,0,100,50,33.3,34.6,"Troy Tulo"
"553",2015-05-18,"COL","PHI","3","SS",1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0.25,0.5,0,0.1,0.25,0,0,-0.3,0.221,18,3,0,75,25,100,0,33.3,0,50,25,25,25,25,50,3,1,0,1,1,0,0,6,13,19,0.03,-0.05,0.07,0.05,0,0.99,0,0,0.01,0.02,36.8,94.4,21.1,85.5,15.8,90,15.8,79,10.5,84,0,0,0,0,0,0,0.5,0,0.1,-0.2,0,0,0.61,12.1,-0.61,2.67,-7.65,0,0,33.3,70,52.6,100,85.7,90,52.6,50,5.3,94.5,94.2,90.2,0,0,0,85.6,79,0,0,84.1,0,0,3.4,7,-0.2,0,0,0,1.9,-4.1,0,0,6.5,0,0,8.5,8.3,5.5,0,0,0,2,-7.1,0,0,7.5,0,0,16.7,66.7,50,100,87.5,88.9,66.7,29.6,"Troy Tulo"
"554",2015-05-14,"COL","@LAD","3","SS",1,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0.1,0,0,-1,-1.2,0,-100,1,0,50,50,0,0,0,0,0,100,0,50,50,0,1,1,0,0,0,0,0,10,18,28,-0.15,-0.15,0,-1.23,-0.14,1.11,0,0,-0.13,0,39.3,92.7,42.9,82.3,0,0,7.1,75.5,10.7,83.7,0,0,0,0,0,-0.5,-0.7,0,0,0,0,0,-4.31,-6.06,0,-0.06,-0.1,0,0,42.1,75,51.9,37.5,83.3,57.1,29.6,60,21.4,93.1,90.6,0,0,0,0,82.2,80.8,75.3,0,83.7,0,0,-2.5,8.9,0,0,0,0,-2.1,5.2,-5.5,0,9,0,0,7.8,4.1,0,0,0,0,-4.8,-2.3,-7.6,0,5.3,0,0,50,50,50,45.5,100,57.1,21.4,28,"Troy Tulo"
"555",2015-05-12,"COL","@LAA","2","SS",1,3,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0.1,0,0,-1,-1,0,-100,0,0,0,100,0,0,0,0,33.3,33.3,33.3,0,66.7,33.3,0,3,0,0,0,0,0,6,11,17,-0.05,-0.06,0.01,-0.39,-0.04,1.08,0,0,-0.07,0.02,35.3,90.8,5.9,84,11.8,87,35.3,77.2,11.8,85.5,0,0,0,0,0,-0.7,0,-0.1,0,0,0,0,-12.18,3.12,-3.11,-0.29,1.04,0,0,53.9,75,58.8,57.1,66.7,60,23.5,50,23.5,91,0,87.3,0,0,0,84.3,77.2,0,0,85.7,0,0,5.6,0,0.7,0,0,0,-2.1,-6.9,0,0,7.7,0,0,8.4,0,4.3,0,0,0,3.7,-5.4,0,0,6,0,0,45.5,83.3,58.8,20,100,60,35.3,24.5,"Troy Tulo"
"556",2015-05-08,"COL","LAD","3","SS",1,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.5,2.5,0.5,2.6,1,0,1,1.2,1.075,605,1,50,50,0,0,0,0,0,50,0,50,0,50,50,1,0,1,0,0,0,0,4,5,9,0.1,0,0.1,1.05,0.09,1.16,0,0,0.09,0,33.3,91,22.2,81.5,0,0,0,0,44.4,85,0,0,0,0,0,0.5,0.7,0,0,0,0,0,15.68,37.17,0,0,-0.87,0,0,20,50,33.3,100,100,100,44.4,50,0,91.1,89.8,0,0,0,0,81.4,0,0,0,85,0,0,4.8,6.6,0,0,0,0,-1.3,0,0,0,6.2,0,0,5.7,2,0,0,0,0,-3.9,0,0,0,5.6,0,0,33.3,33.3,33.3,100,100,100,33.3,23.1,"Troy Tulo"
"557",2014-07-18,"COL","@PIT","4","SS",1,3,5,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,40,20,2,0,0.4,0,0.4,0,0.1,0,0,0,-0.5,0.172,-14,2,0,100,0,0,0,0,0,100,0,0,50,50,0,2,0,0,0,0,0,0,13,10,23,-0.01,-0.08,0.07,0.2,0.02,1.28,0,0,-0.04,0.03,36.8,92.9,26.3,86.2,10.5,92,10.5,82,15.8,87.7,0,0,0,0,17.4,0,-0.4,0,-0.2,0.2,0,0,0.19,-7.16,-0.6,-9.41,7.03,0,0,20,50,26.3,66.7,100,80,21.1,20,4.4,93.1,93.6,91.2,0,0,91.7,86.3,0,81.8,0,87.4,0,0,5.5,9.6,0.5,0,0,-8.1,0.1,0,3.8,0,11.6,0,0,7.1,8.1,1.6,0,0,0.7,3.6,0,-8.7,0,5,0,0,30.8,16.7,26.3,75,100,80,31.6,25.1,"Troy Tulo"
"558",2014-07-11,"COL","MIN","4","SS",1,4,4,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0.25,0,25,0,0.25,0.25,1,1.25,0.75,0.1,0,0,1,0.7,0.534,233,1,33.3,33.3,33.3,0,100,0,0,33.3,33.3,33.3,0,33.3,66.7,1,1,1,0,0,0,0,6,8,14,0.08,-0.02,0.1,0.93,0.08,0.44,0,0,0.02,0.16,64.3,92.6,7.1,87,0,0,14.3,82,14.3,84.5,0,0,0,0,0,1,-0.2,0,-0.2,0.1,0,0,11.12,-20,0,-11.96,7.25,0,0,25,50,35.7,50,100,80,42.9,50,7.1,92.7,0,91.6,0,0,92.8,87.4,82.2,0,0,84.7,0,0,0.3,0,2.3,0,0,9.2,0.8,5.5,0,0,7.7,0,0,5.6,0,3.3,0,0,5,1.5,-6.8,0,0,4.6,0,0,28.6,42.9,35.7,50,100,80,50,22.5,"Troy Tulo"
"559",2014-05-27,"COL","@PHI","3","SS",1,2,4,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,25,0,1,0,0.25,0,0.25,0,0.1,0,0,-1,-1,0,-100,1,33.3,33.3,33.3,100,0,0,0,33.3,0,66.7,33.3,33.3,33.3,1,1,1,1,0,0,0,5,8,13,-0.06,-0.07,0,-0.35,-0.04,1.09,0,0,-0.05,-0.01,33.3,92.3,0,0,22.2,89,33.3,77,11.1,85,0,0,0,0,30.8,-0.2,0,-0.2,-0.1,0,0,0,-6.5,0,-11.3,-2.21,0,0,0,75,0,66.7,83.3,0,83.3,11.1,50,7.7,91.1,0,0,0,0,0,0,76.9,0,0,85.3,0,0,3.9,0,0,0,0,0,0,-4.6,0,0,6.7,0,0,10.5,0,0,0,0,0,0,-5.5,0,0,7.9,0,0,71.4,50,66.7,80,100,83.3,22.2,17.4,"Troy Tulo"
"560",2014-05-05,"COL","TEX","3","SS",1,3,5,2,0,0,0,2,2,4,2,0,0,0,0,0,0,0,0,0.667,40,0,2,0.667,0.8,2.667,3.467,2,0.1,0,0,4,3.1,1.13,640,0.5,0,33.3,66.7,0,100,0,0,0,0,100,33.3,0,66.7,1,2,0,0,0,0,0,12,8,20,0.1,-0.01,0.11,3.44,0.29,0.42,0,0,0.23,0.01,65,91.8,10,83.5,0,0,5,79,20,83.8,0,0,0,0,0,1.9,0.1,0,0,1.1,0,0,14.73,6.11,0,3.5,28.27,0,0,13.3,60,25,100,66.7,80,25,20,5,91.8,90.3,0,0,0,0,82.2,78.6,0,0,85.4,0,0,2.7,6.2,0,0,0,0,1.4,-0.4,0,0,6.5,0,0,7.8,5.3,0,0,0,0,-0.2,-3.3,0,0,5.6,0,0,20,40,25,100,50,80,25,26.7,"Troy Tulo"
"561",2014-04-08,"COL","CHW","3","SS",1,3,4,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0.333,0,0,0,0.333,0.25,0.667,0.917,0.333,0.1,0.25,0,0,0,0.321,87,2,25,50,25,0,0,0,0,50,25,25,0,25,75,2,1,1,0,0,0,0,2,8,10,0.08,-0.04,0.12,0.67,0.06,0.73,0,0,-0.01,0.12,40,92.3,10,86,20,91,10,79,20,87.5,0,0,0,0,0,0,0,-0.2,0,0.6,0,0,-1.08,-3.78,-10.8,3.5,28.74,0,0,0,71.4,62.5,0,100,100,87.5,75,0,91,91.2,0,0,0,93,85.6,78.7,0,0,87.1,0,0,4.1,5.4,0,0,0,-9,0,-0.3,0,0,4.8,0,0,7.5,4.4,0,0,0,0.8,2,-1.9,0,0,6,0,0,0,62.5,50,0,100,100,80,25.7,"Troy Tulo"
